text,label
Holiday schedule for February has been announced.,0
New company policy regarding Security has been updated.,0
"WINNER ALERT: You've been selected for $6,725 prize. Claim within 4 hours!",1
Meeting scheduled for December 25 at 15:00 in Conference Room Y. Please bring your reports.,0
URGENT: Your Microsoft account will be suspended in 12 hours. Click here to verify immediately!,1
Your Apple payment failed. Update your billing information within 13 hours.,1
Meeting scheduled for December 22 at 15:00 in Conference Room A. Please bring your reports.,0
Your order #ORD-1371 has been shipped and will arrive within 5 business days.,0
Your Netflix account has been limited due to suspicious activity. Verify your identity now.,1
System maintenance is planned for December 15 from 16:00.,0
URGENT: Your Netflix account will be suspended in 14 hours. Click here to verify immediately!,1
Holiday schedule for January has been announced.,0
Weekly team standup meeting is scheduled for Thursday at 12:00.,0
Weekly team standup meeting is scheduled for Thursday at 15:00.,0
URGENT: Your Microsoft account will be suspended in 2 hours. Click here to verify immediately!,1
Your order #ORD-1721 has been shipped and will arrive within 2 business days.,0
Thank you for your purchase. Your receipt is attached for order #ORD-1572.,0
Project Project M deadline has been extended to December 13.,0
Your Microsoft account has been limited due to suspicious activity. Verify your identity now.,1
Your Microsoft account has been limited due to suspicious activity. Verify your identity now.,1
FINAL NOTICE: Your Google account will be deleted in 36 hours unless you act now.,1
New company policy regarding Benefits has been updated.,0
You have 5 unread secure messages. Login to view them immediately.,1
Weekly team standup meeting is scheduled for Thursday at 14:00.,0
Holiday schedule for January has been announced.,0
SECURITY ALERT: Suspicious login detected on your Facebook account from China.,1
You have 8 unread secure messages. Login to view them immediately.,1
"WINNER ALERT: You've been selected for $25,611 prize. Claim within 22 hours!",1
Weekly team standup meeting is scheduled for Thursday at 13:00.,0
Quarterly performance review meetings will be scheduled next month.,0
You have 5 unread secure messages. Login to view them immediately.,1
Training session on Benefits is scheduled for December 13.,0
SECURITY ALERT: Suspicious login detected on your Apple account from Unknown Location.,1
SECURITY ALERT: Suspicious login detected on your Amazon account from China.,1
FINAL NOTICE: Your PayPal account will be deleted in 26 hours unless you act now.,1
FINAL NOTICE: Your Netflix account will be deleted in 47 hours unless you act now.,1
SECURITY ALERT: Suspicious login detected on your Amazon account from China.,1
Your subscription expires today. Renew now to avoid service interruption.,1
Your Bank payment failed. Update your billing information within 5 hours.,1
New company policy regarding Security has been updated.,0
Project Project W deadline has been extended to December 17.,0
Your Bank payment failed. Update your billing information within 24 hours.,1
Your subscription expires today. Renew now to avoid service interruption.,1
Your order #ORD-2081 has been shipped and will arrive within 5 business days.,0
Meeting scheduled for December 20 at 16:00 in Conference Room K. Please bring your reports.,0
"IRS Tax Refund: You are eligible for $39,310 refund. Download form to claim.",1
SECURITY ALERT: Suspicious login detected on your Amazon account from China.,1
URGENT: Your Microsoft account will be suspended in 33 hours. Click here to verify immediately!,1
SECURITY ALERT: Suspicious login detected on your Apple account from Unknown Location.,1
Training session on Remote Work is scheduled for December 18.,0
New company policy regarding Security has been updated.,0
Meeting scheduled for December 21 at 15:00 in Conference Room K. Please bring your reports.,0
SECURITY ALERT: Suspicious login detected on your Apple account from Unknown Location.,1
Your subscription expires today. Renew now to avoid service interruption.,1
Thank you for your purchase. Your receipt is attached for order #ORD-2032.,0
Weekly team standup meeting is scheduled for Thursday at 11:00.,0
URGENT: Your Google account will be suspended in 39 hours. Click here to verify immediately!,1
"IRS Tax Refund: You are eligible for $6,039 refund. Download form to claim.",1
Meeting scheduled for December 4 at 10:00 in Conference Room M. Please bring your reports.,0
Holiday schedule for March has been announced.,0
System maintenance is planned for December 27 from 10:00.,0
You have 4 unread secure messages. Login to view them immediately.,1
"Congratulations! You've won $1,751 in our International Mega Lottery lottery. Claim now before it expires!",1
SECURITY ALERT: Suspicious login detected on your Amazon account from China.,1
You have 5 unread secure messages. Login to view them immediately.,1
Thank you for your purchase. Your receipt is attached for order #ORD-1252.,0
Holiday schedule for February has been announced.,0
Holiday schedule for February has been announced.,0
Weekly team standup meeting is scheduled for Thursday at 10:00.,0
"WINNER ALERT: You've been selected for $14,142 prize. Claim within 45 hours!",1
Your order #ORD-2021 has been shipped and will arrive within 2 business days.,0
URGENT: Your PayPal account will be suspended in 24 hours. Click here to verify immediately!,1
System maintenance is planned for December 19 from 16:00.,0
"WINNER ALERT: You've been selected for $17,200 prize. Claim within 29 hours!",1
Thank you for your purchase. Your receipt is attached for order #ORD-2982.,0
Project Project M deadline has been extended to December 26.,0
Your Amazon payment failed. Update your billing information within 33 hours.,1
Holiday schedule for February has been announced.,0
Your subscription expires today. Renew now to avoid service interruption.,1
Thank you for your purchase. Your receipt is attached for order #ORD-2322.,0
New company policy regarding Remote Work has been updated.,0
Quarterly performance review meetings will be scheduled next month.,0
Holiday schedule for January has been announced.,0
Weekly team standup meeting is scheduled for Thursday at 13:00.,0
Your Amazon payment failed. Update your billing information within 45 hours.,1
Holiday schedule for March has been announced.,0
Project Project W deadline has been extended to December 17.,0
"WINNER ALERT: You've been selected for $19,214 prize. Claim within 24 hours!",1
Weekly team standup meeting is scheduled for Thursday at 13:00.,0
Project Project O deadline has been extended to December 22.,0
SECURITY ALERT: Suspicious login detected on your Facebook account from China.,1
New company policy regarding Security has been updated.,0
Project Project S deadline has been extended to December 27.,0
You have 2 unread secure messages. Login to view them immediately.,1
Your Netflix account has been limited due to suspicious activity. Verify your identity now.,1
Weekly team standup meeting is scheduled for Thursday at 12:00.,0
Holiday schedule for February has been announced.,0
"Congratulations! You've won $4,176 in our International Mega Lottery lottery. Claim now before it expires!",1
"Congratulations! You've won $31,420 in our International Mega Lottery lottery. Claim now before it expires!",1
"Congratulations! You've won $22,580 in our International Mega Lottery lottery. Claim now before it expires!",1
System maintenance is planned for December 11 from 13:00.,0
SECURITY ALERT: Suspicious login detected on your Apple account from Unknown Location.,1
"IRS Tax Refund: You are eligible for $25,344 refund. Download form to claim.",1
New company policy regarding Security has been updated.,0
Project Project W deadline has been extended to December 1.,0
Thank you for your purchase. Your receipt is attached for order #ORD-2802.,0
Your Microsoft account has been limited due to suspicious activity. Verify your identity now.,1
"IRS Tax Refund: You are eligible for $28,949 refund. Download form to claim.",1
URGENT: Your Microsoft account will be suspended in 20 hours. Click here to verify immediately!,1
Your Netflix account has been limited due to suspicious activity. Verify your identity now.,1
You have 9 unread secure messages. Login to view them immediately.,1
Your subscription expires today. Renew now to avoid service interruption.,1
Meeting scheduled for December 24 at 9:00 in Conference Room Y. Please bring your reports.,0
Your Netflix account has been limited due to suspicious activity. Verify your identity now.,1
Thank you for your purchase. Your receipt is attached for order #ORD-1972.,0
You have 9 unread secure messages. Login to view them immediately.,1
"Congratulations! You've won $5,506 in our International Mega Lottery lottery. Claim now before it expires!",1
Meeting scheduled for December 19 at 15:00 in Conference Room C. Please bring your reports.,0
Weekly team standup meeting is scheduled for Thursday at 11:00.,0
"IRS Tax Refund: You are eligible for $21,909 refund. Download form to claim.",1
SECURITY ALERT: Suspicious login detected on your Amazon account from China.,1
Project Project A deadline has been extended to December 17.,0
Meeting scheduled for December 12 at 13:00 in Conference Room A. Please bring your reports.,0
Meeting scheduled for December 25 at 12:00 in Conference Room G. Please bring your reports.,0
Quarterly performance review meetings will be scheduled next month.,0
"IRS Tax Refund: You are eligible for $16,854 refund. Download form to claim.",1
Your Facebook payment failed. Update your billing information within 33 hours.,1
Project Project C deadline has been extended to December 7.,0
Holiday schedule for February has been announced.,0
Training session on Benefits is scheduled for December 23.,0
Weekly team standup meeting is scheduled for Thursday at 13:00.,0
Meeting scheduled for December 15 at 15:00 in Conference Room U. Please bring your reports.,0
Training session on Security is scheduled for December 13.,0
Project Project C deadline has been extended to December 18.,0
New company policy regarding Remote Work has been updated.,0
Your Microsoft account has been limited due to suspicious activity. Verify your identity now.,1
Your Facebook payment failed. Update your billing information within 5 hours.,1
System maintenance is planned for December 21 from 11:00.,0
Meeting scheduled for December 20 at 15:00 in Conference Room W. Please bring your reports.,0
Thank you for your purchase. Your receipt is attached for order #ORD-2612.,0
Training session on Remote Work is scheduled for December 15.,0
You have 2 unread secure messages. Login to view them immediately.,1
Quarterly performance review meetings will be scheduled next month.,0
Holiday schedule for February has been announced.,0
Thank you for your purchase. Your receipt is attached for order #ORD-1182.,0
Your subscription expires today. Renew now to avoid service interruption.,1
Your subscription expires today. Renew now to avoid service interruption.,1
Your order #ORD-2091 has been shipped and will arrive within 4 business days.,0
FINAL NOTICE: Your Microsoft account will be deleted in 10 hours unless you act now.,1
Your Microsoft account has been limited due to suspicious activity. Verify your identity now.,1
Meeting scheduled for December 24 at 13:00 in Conference Room W. Please bring your reports.,0
Weekly team standup meeting is scheduled for Thursday at 14:00.,0
New company policy regarding Benefits has been updated.,0
Your Microsoft account has been limited due to suspicious activity. Verify your identity now.,1
Your Bank payment failed. Update your billing information within 39 hours.,1
Quarterly performance review meetings will be scheduled next month.,0
SECURITY ALERT: Suspicious login detected on your Bank account from Unknown Location.,1
Your subscription expires today. Renew now to avoid service interruption.,1
"Congratulations! You've won $5,033 in our International Mega Lottery lottery. Claim now before it expires!",1
Holiday schedule for March has been announced.,0
FINAL NOTICE: Your Microsoft account will be deleted in 42 hours unless you act now.,1
Quarterly performance review meetings will be scheduled next month.,0
"Congratulations! You've won $4,685 in our International Mega Lottery lottery. Claim now before it expires!",1
System maintenance is planned for December 22 from 13:00.,0
New company policy regarding Security has been updated.,0
Training session on Remote Work is scheduled for December 21.,0
New company policy regarding Benefits has been updated.,0
Project Project K deadline has been extended to December 4.,0
Your Amazon payment failed. Update your billing information within 17 hours.,1
"IRS Tax Refund: You are eligible for $42,977 refund. Download form to claim.",1
"WINNER ALERT: You've been selected for $43,211 prize. Claim within 45 hours!",1
Your subscription expires today. Renew now to avoid service interruption.,1
Quarterly performance review meetings will be scheduled next month.,0
URGENT: Your Google account will be suspended in 27 hours. Click here to verify immediately!,1
Your order #ORD-1211 has been shipped and will arrive within 3 business days.,0
"Congratulations! You've won $45,930 in our International Mega Lottery lottery. Claim now before it expires!",1
SECURITY ALERT: Suspicious login detected on your Bank account from Unknown Location.,1
WINNER ALERT: You've been selected for $552 prize. Claim within 35 hours!,1
"IRS Tax Refund: You are eligible for $20,194 refund. Download form to claim.",1
New company policy regarding Security has been updated.,0
You have 2 unread secure messages. Login to view them immediately.,1
Weekly team standup meeting is scheduled for Thursday at 12:00.,0
You have 7 unread secure messages. Login to view them immediately.,1
URGENT: Your PayPal account will be suspended in 38 hours. Click here to verify immediately!,1
"WINNER ALERT: You've been selected for $48,213 prize. Claim within 4 hours!",1
Your Facebook payment failed. Update your billing information within 36 hours.,1
Weekly team standup meeting is scheduled for Thursday at 16:00.,0
"WINNER ALERT: You've been selected for $43,773 prize. Claim within 4 hours!",1
Your order #ORD-2901 has been shipped and will arrive within 6 business days.,0
Holiday schedule for February has been announced.,0
Holiday schedule for March has been announced.,0
"IRS Tax Refund: You are eligible for $29,112 refund. Download form to claim.",1
Quarterly performance review meetings will be scheduled next month.,0
Training session on Security is scheduled for December 13.,0
URGENT: Your Google account will be suspended in 16 hours. Click here to verify immediately!,1
"IRS Tax Refund: You are eligible for $31,362 refund. Download form to claim.",1
Weekly team standup meeting is scheduled for Thursday at 10:00.,0
Your subscription expires today. Renew now to avoid service interruption.,1
Your order #ORD-1421 has been shipped and will arrive within 2 business days.,0
Weekly team standup meeting is scheduled for Thursday at 13:00.,0
Your subscription expires today. Renew now to avoid service interruption.,1
"WINNER ALERT: You've been selected for $36,288 prize. Claim within 10 hours!",1
Meeting scheduled for December 2 at 11:00 in Conference Room I. Please bring your reports.,0
"WINNER ALERT: You've been selected for $13,349 prize. Claim within 39 hours!",1
"WINNER ALERT: You've been selected for $31,444 prize. Claim within 36 hours!",1
Thank you for your purchase. Your receipt is attached for order #ORD-2922.,0
Your Google account has been limited due to suspicious activity. Verify your identity now.,1
Meeting scheduled for December 25 at 13:00 in Conference Room K. Please bring your reports.,0
URGENT: Your PayPal account will be suspended in 11 hours. Click here to verify immediately!,1
Thank you for your purchase. Your receipt is attached for order #ORD-1492.,0
"WINNER ALERT: You've been selected for $19,997 prize. Claim within 12 hours!",1
FINAL NOTICE: Your Netflix account will be deleted in 35 hours unless you act now.,1
Thank you for your purchase. Your receipt is attached for order #ORD-2172.,0
"WINNER ALERT: You've been selected for $12,380 prize. Claim within 40 hours!",1
Meeting scheduled for December 11 at 13:00 in Conference Room Q. Please bring your reports.,0
Quarterly performance review meetings will be scheduled next month.,0
Your subscription expires today. Renew now to avoid service interruption.,1
Your Amazon payment failed. Update your billing information within 3 hours.,1
New company policy regarding Benefits has been updated.,0
Meeting scheduled for December 8 at 13:00 in Conference Room G. Please bring your reports.,0
SECURITY ALERT: Suspicious login detected on your Apple account from Unknown Location.,1
Meeting scheduled for December 12 at 10:00 in Conference Room I. Please bring your reports.,0
Your Facebook payment failed. Update your billing information within 22 hours.,1
You have 6 unread secure messages. Login to view them immediately.,1
Training session on Benefits is scheduled for December 27.,0
Quarterly performance review meetings will be scheduled next month.,0
Your Google account has been limited due to suspicious activity. Verify your identity now.,1
Holiday schedule for March has been announced.,0
Holiday schedule for February has been announced.,0
Training session on Remote Work is scheduled for December 5.,0
Thank you for your purchase. Your receipt is attached for order #ORD-2722.,0
New company policy regarding Security has been updated.,0
Your Amazon payment failed. Update your billing information within 23 hours.,1
"WINNER ALERT: You've been selected for $28,567 prize. Claim within 43 hours!",1
Weekly team standup meeting is scheduled for Thursday at 11:00.,0
Weekly team standup meeting is scheduled for Thursday at 16:00.,0
SECURITY ALERT: Suspicious login detected on your Apple account from Unknown Location.,1
Your Apple payment failed. Update your billing information within 1 hours.,1
Your subscription expires today. Renew now to avoid service interruption.,1
URGENT: Your PayPal account will be suspended in 24 hours. Click here to verify immediately!,1
URGENT: Your Netflix account will be suspended in 47 hours. Click here to verify immediately!,1
Thank you for your purchase. Your receipt is attached for order #ORD-2152.,0
New company policy regarding Benefits has been updated.,0
URGENT: Your Microsoft account will be suspended in 4 hours. Click here to verify immediately!,1
Training session on Benefits is scheduled for December 10.,0
Meeting scheduled for December 24 at 15:00 in Conference Room Y. Please bring your reports.,0
Your Netflix account has been limited due to suspicious activity. Verify your identity now.,1
Thank you for your purchase. Your receipt is attached for order #ORD-1562.,0
Your Google account has been limited due to suspicious activity. Verify your identity now.,1
Thank you for your purchase. Your receipt is attached for order #ORD-2072.,0
Your PayPal account has been limited due to suspicious activity. Verify your identity now.,1
FINAL NOTICE: Your Microsoft account will be deleted in 6 hours unless you act now.,1
Your order #ORD-1331 has been shipped and will arrive within 5 business days.,0
Thank you for your purchase. Your receipt is attached for order #ORD-1832.,0
"IRS Tax Refund: You are eligible for $30,123 refund. Download form to claim.",1
Training session on Remote Work is scheduled for December 1.,0
You have 9 unread secure messages. Login to view them immediately.,1
Thank you for your purchase. Your receipt is attached for order #ORD-1712.,0
SECURITY ALERT: Suspicious login detected on your Apple account from Unknown Location.,1
URGENT: Your Google account will be suspended in 12 hours. Click here to verify immediately!,1
Meeting scheduled for December 10 at 15:00 in Conference Room W. Please bring your reports.,0
Training session on Security is scheduled for December 23.,0
"WINNER ALERT: You've been selected for $11,607 prize. Claim within 10 hours!",1
"WINNER ALERT: You've been selected for $12,656 prize. Claim within 23 hours!",1
System maintenance is planned for December 19 from 14:00.,0
You have 6 unread secure messages. Login to view them immediately.,1
Your Bank payment failed. Update your billing information within 40 hours.,1
Weekly team standup meeting is scheduled for Thursday at 16:00.,0
Training session on Security is scheduled for December 6.,0
System maintenance is planned for December 1 from 13:00.,0
Meeting scheduled for December 26 at 9:00 in Conference Room A. Please bring your reports.,0
Thank you for your purchase. Your receipt is attached for order #ORD-1242.,0
"Congratulations! You've won $38,008 in our International Mega Lottery lottery. Claim now before it expires!",1
"IRS Tax Refund: You are eligible for $24,707 refund. Download form to claim.",1
"Congratulations! You've won $18,517 in our International Mega Lottery lottery. Claim now before it expires!",1
Project Project S deadline has been extended to December 17.,0
System maintenance is planned for December 11 from 11:00.,0
New company policy regarding Security has been updated.,0
"WINNER ALERT: You've been selected for $27,791 prize. Claim within 21 hours!",1
Your order #ORD-2421 has been shipped and will arrive within 2 business days.,0
Meeting scheduled for December 25 at 14:00 in Conference Room S. Please bring your reports.,0
Quarterly performance review meetings will be scheduled next month.,0
Weekly team standup meeting is scheduled for Thursday at 11:00.,0
You have 8 unread secure messages. Login to view them immediately.,1
You have 9 unread secure messages. Login to view them immediately.,1
FINAL NOTICE: Your Google account will be deleted in 1 hours unless you act now.,1
Training session on Security is scheduled for December 22.,0
You have 5 unread secure messages. Login to view them immediately.,1
Weekly team standup meeting is scheduled for Thursday at 13:00.,0
Your order #ORD-2101 has been shipped and will arrive within 6 business days.,0
SECURITY ALERT: Suspicious login detected on your Amazon account from China.,1
You have 8 unread secure messages. Login to view them immediately.,1
Your Bank payment failed. Update your billing information within 15 hours.,1
Your Bank payment failed. Update your billing information within 44 hours.,1
Your Apple payment failed. Update your billing information within 16 hours.,1
New company policy regarding Benefits has been updated.,0
Your Bank payment failed. Update your billing information within 40 hours.,1
Quarterly performance review meetings will be scheduled next month.,0
New company policy regarding Benefits has been updated.,0
Weekly team standup meeting is scheduled for Thursday at 11:00.,0
Project Project A deadline has been extended to December 3.,0
System maintenance is planned for December 16 from 16:00.,0
URGENT: Your Microsoft account will be suspended in 34 hours. Click here to verify immediately!,1
SECURITY ALERT: Suspicious login detected on your Apple account from Unknown Location.,1
Training session on Remote Work is scheduled for December 6.,0
You have 4 unread secure messages. Login to view them immediately.,1
Quarterly performance review meetings will be scheduled next month.,0
Meeting scheduled for December 1 at 11:00 in Conference Room S. Please bring your reports.,0
SECURITY ALERT: Suspicious login detected on your Apple account from Unknown Location.,1
System maintenance is planned for December 8 from 10:00.,0
Project Project W deadline has been extended to December 3.,0
You have 2 unread secure messages. Login to view them immediately.,1
Thank you for your purchase. Your receipt is attached for order #ORD-1802.,0
Weekly team standup meeting is scheduled for Thursday at 15:00.,0
Quarterly performance review meetings will be scheduled next month.,0
Project Project Q deadline has been extended to December 10.,0
Your Bank payment failed. Update your billing information within 36 hours.,1
"Congratulations! You've won $38,902 in our International Mega Lottery lottery. Claim now before it expires!",1
New company policy regarding Benefits has been updated.,0
Meeting scheduled for December 7 at 16:00 in Conference Room M. Please bring your reports.,0
Project Project I deadline has been extended to December 14.,0
FINAL NOTICE: Your Netflix account will be deleted in 9 hours unless you act now.,1
Training session on Benefits is scheduled for December 15.,0
Your Facebook payment failed. Update your billing information within 17 hours.,1
Thank you for your purchase. Your receipt is attached for order #ORD-1432.,0
FINAL NOTICE: Your Microsoft account will be deleted in 28 hours unless you act now.,1
Thank you for your purchase. Your receipt is attached for order #ORD-2762.,0
Project Project S deadline has been extended to December 9.,0
"IRS Tax Refund: You are eligible for $15,110 refund. Download form to claim.",1
URGENT: Your Microsoft account will be suspended in 30 hours. Click here to verify immediately!,1
Thank you for your purchase. Your receipt is attached for order #ORD-1292.,0
"Congratulations! You've won $47,946 in our International Mega Lottery lottery. Claim now before it expires!",1
Weekly team standup meeting is scheduled for Thursday at 12:00.,0
Weekly team standup meeting is scheduled for Thursday at 10:00.,0
New company policy regarding Security has been updated.,0
Training session on Benefits is scheduled for December 11.,0
Meeting scheduled for December 27 at 9:00 in Conference Room Q. Please bring your reports.,0
Meeting scheduled for December 27 at 12:00 in Conference Room W. Please bring your reports.,0
Holiday schedule for February has been announced.,0
Meeting scheduled for December 10 at 11:00 in Conference Room U. Please bring your reports.,0
FINAL NOTICE: Your Netflix account will be deleted in 34 hours unless you act now.,1
Your order #ORD-1501 has been shipped and will arrive within 6 business days.,0
Project Project Q deadline has been extended to December 22.,0
"WINNER ALERT: You've been selected for $12,348 prize. Claim within 11 hours!",1
Your Microsoft account has been limited due to suspicious activity. Verify your identity now.,1
Weekly team standup meeting is scheduled for Thursday at 11:00.,0
Thank you for your purchase. Your receipt is attached for order #ORD-2732.,0
Holiday schedule for March has been announced.,0
"WINNER ALERT: You've been selected for $31,228 prize. Claim within 7 hours!",1
You have 5 unread secure messages. Login to view them immediately.,1
Your subscription expires today. Renew now to avoid service interruption.,1
Your subscription expires today. Renew now to avoid service interruption.,1
"Congratulations! You've won $8,662 in our International Mega Lottery lottery. Claim now before it expires!",1
"Congratulations! You've won $21,767 in our International Mega Lottery lottery. Claim now before it expires!",1
Quarterly performance review meetings will be scheduled next month.,0
Your order #ORD-1391 has been shipped and will arrive within 3 business days.,0
You have 5 unread secure messages. Login to view them immediately.,1
Quarterly performance review meetings will be scheduled next month.,0
Project Project Q deadline has been extended to December 20.,0
Your Bank payment failed. Update your billing information within 35 hours.,1
Holiday schedule for February has been announced.,0
New company policy regarding Benefits has been updated.,0
"IRS Tax Refund: You are eligible for $13,219 refund. Download form to claim.",1
"IRS Tax Refund: You are eligible for $45,661 refund. Download form to claim.",1
Your Google account has been limited due to suspicious activity. Verify your identity now.,1
Your subscription expires today. Renew now to avoid service interruption.,1
New company policy regarding Remote Work has been updated.,0
SECURITY ALERT: Suspicious login detected on your Apple account from Unknown Location.,1
Weekly team standup meeting is scheduled for Thursday at 14:00.,0
FINAL NOTICE: Your PayPal account will be deleted in 38 hours unless you act now.,1
Holiday schedule for March has been announced.,0
You have 1 unread secure messages. Login to view them immediately.,1
Training session on Security is scheduled for December 22.,0
Project Project M deadline has been extended to December 1.,0
You have 7 unread secure messages. Login to view them immediately.,1
FINAL NOTICE: Your Microsoft account will be deleted in 35 hours unless you act now.,1
Your order #ORD-2781 has been shipped and will arrive within 2 business days.,0
Your subscription expires today. Renew now to avoid service interruption.,1
"Congratulations! You've won $10,653 in our International Mega Lottery lottery. Claim now before it expires!",1
SECURITY ALERT: Suspicious login detected on your Facebook account from China.,1
Training session on Remote Work is scheduled for December 21.,0
New company policy regarding Security has been updated.,0
Your subscription expires today. Renew now to avoid service interruption.,1
Project Project E deadline has been extended to December 2.,0
Your Amazon payment failed. Update your billing information within 9 hours.,1
"Congratulations! You've won $20,097 in our International Mega Lottery lottery. Claim now before it expires!",1
Weekly team standup meeting is scheduled for Thursday at 9:00.,0
URGENT: Your Google account will be suspended in 38 hours. Click here to verify immediately!,1
You have 2 unread secure messages. Login to view them immediately.,1
Quarterly performance review meetings will be scheduled next month.,0
FINAL NOTICE: Your Google account will be deleted in 39 hours unless you act now.,1
Your subscription expires today. Renew now to avoid service interruption.,1
Your order #ORD-1271 has been shipped and will arrive within 4 business days.,0
New company policy regarding Benefits has been updated.,0
You have 8 unread secure messages. Login to view them immediately.,1
Your Google account has been limited due to suspicious activity. Verify your identity now.,1
URGENT: Your PayPal account will be suspended in 9 hours. Click here to verify immediately!,1
Weekly team standup meeting is scheduled for Thursday at 12:00.,0
"WINNER ALERT: You've been selected for $49,200 prize. Claim within 38 hours!",1
URGENT: Your Google account will be suspended in 4 hours. Click here to verify immediately!,1
FINAL NOTICE: Your PayPal account will be deleted in 4 hours unless you act now.,1
System maintenance is planned for December 6 from 14:00.,0
"Congratulations! You've won $49,391 in our International Mega Lottery lottery. Claim now before it expires!",1
Thank you for your purchase. Your receipt is attached for order #ORD-1672.,0
Your Amazon payment failed. Update your billing information within 43 hours.,1
Thank you for your purchase. Your receipt is attached for order #ORD-2712.,0
Project Project G deadline has been extended to December 27.,0
"WINNER ALERT: You've been selected for $45,575 prize. Claim within 31 hours!",1
Your Google account has been limited due to suspicious activity. Verify your identity now.,1
Thank you for your purchase. Your receipt is attached for order #ORD-2832.,0
"Congratulations! You've won $37,138 in our International Mega Lottery lottery. Claim now before it expires!",1
Your order #ORD-1671 has been shipped and will arrive within 2 business days.,0
Your Amazon payment failed. Update your billing information within 9 hours.,1
SECURITY ALERT: Suspicious login detected on your Facebook account from China.,1
SECURITY ALERT: Suspicious login detected on your Amazon account from China.,1
Quarterly performance review meetings will be scheduled next month.,0
SECURITY ALERT: Suspicious login detected on your Amazon account from China.,1
Project Project Y deadline has been extended to December 14.,0
Meeting scheduled for December 2 at 15:00 in Conference Room I. Please bring your reports.,0
You have 1 unread secure messages. Login to view them immediately.,1
"Congratulations! You've won $24,132 in our International Mega Lottery lottery. Claim now before it expires!",1
"IRS Tax Refund: You are eligible for $38,559 refund. Download form to claim.",1
Your order #ORD-2211 has been shipped and will arrive within 2 business days.,0
System maintenance is planned for December 23 from 12:00.,0
Your order #ORD-1661 has been shipped and will arrive within 3 business days.,0
You have 1 unread secure messages. Login to view them immediately.,1
Thank you for your purchase. Your receipt is attached for order #ORD-1352.,0
Your subscription expires today. Renew now to avoid service interruption.,1
Your order #ORD-2811 has been shipped and will arrive within 3 business days.,0
You have 4 unread secure messages. Login to view them immediately.,1
"Congratulations! You've won $4,735 in our International Mega Lottery lottery. Claim now before it expires!",1
"Congratulations! You've won $45,166 in our International Mega Lottery lottery. Claim now before it expires!",1
"IRS Tax Refund: You are eligible for $47,566 refund. Download form to claim.",1
Your Microsoft account has been limited due to suspicious activity. Verify your identity now.,1
FINAL NOTICE: Your Netflix account will be deleted in 27 hours unless you act now.,1
You have 6 unread secure messages. Login to view them immediately.,1
Meeting scheduled for December 12 at 9:00 in Conference Room A. Please bring your reports.,0
URGENT: Your Netflix account will be suspended in 38 hours. Click here to verify immediately!,1
Thank you for your purchase. Your receipt is attached for order #ORD-1962.,0
System maintenance is planned for December 26 from 9:00.,0
Project Project W deadline has been extended to December 9.,0
Your order #ORD-1551 has been shipped and will arrive within 2 business days.,0
New company policy regarding Remote Work has been updated.,0
Training session on Security is scheduled for December 6.,0
Training session on Benefits is scheduled for December 16.,0
"WINNER ALERT: You've been selected for $46,591 prize. Claim within 15 hours!",1
URGENT: Your Google account will be suspended in 6 hours. Click here to verify immediately!,1
System maintenance is planned for December 7 from 9:00.,0
URGENT: Your Microsoft account will be suspended in 16 hours. Click here to verify immediately!,1
Your subscription expires today. Renew now to avoid service interruption.,1
Your order #ORD-1511 has been shipped and will arrive within 5 business days.,0
Meeting scheduled for December 7 at 13:00 in Conference Room S. Please bring your reports.,0
You have 7 unread secure messages. Login to view them immediately.,1
New company policy regarding Remote Work has been updated.,0
SECURITY ALERT: Suspicious login detected on your Amazon account from China.,1
Your order #ORD-1821 has been shipped and will arrive within 3 business days.,0
Your subscription expires today. Renew now to avoid service interruption.,1
Your subscription expires today. Renew now to avoid service interruption.,1
Your subscription expires today. Renew now to avoid service interruption.,1
Your Google account has been limited due to suspicious activity. Verify your identity now.,1
System maintenance is planned for December 19 from 12:00.,0
"IRS Tax Refund: You are eligible for $28,130 refund. Download form to claim.",1
Training session on Benefits is scheduled for December 8.,0
System maintenance is planned for December 11 from 14:00.,0
"Congratulations! You've won $31,384 in our International Mega Lottery lottery. Claim now before it expires!",1
Project Project A deadline has been extended to December 3.,0
Your order #ORD-2201 has been shipped and will arrive within 4 business days.,0
Weekly team standup meeting is scheduled for Thursday at 16:00.,0
Holiday schedule for February has been announced.,0
Project Project A deadline has been extended to December 8.,0
Quarterly performance review meetings will be scheduled next month.,0
Your subscription expires today. Renew now to avoid service interruption.,1
Your order #ORD-2451 has been shipped and will arrive within 5 business days.,0
Quarterly performance review meetings will be scheduled next month.,0
Your Facebook payment failed. Update your billing information within 7 hours.,1
Weekly team standup meeting is scheduled for Thursday at 15:00.,0
Project Project O deadline has been extended to December 6.,0
SECURITY ALERT: Suspicious login detected on your Facebook account from China.,1
Training session on Remote Work is scheduled for December 11.,0
URGENT: Your Netflix account will be suspended in 29 hours. Click here to verify immediately!,1
Your order #ORD-1161 has been shipped and will arrive within 3 business days.,0
Your PayPal account has been limited due to suspicious activity. Verify your identity now.,1
Holiday schedule for January has been announced.,0
"IRS Tax Refund: You are eligible for $31,503 refund. Download form to claim.",1
"Congratulations! You've won $14,699 in our International Mega Lottery lottery. Claim now before it expires!",1
Weekly team standup meeting is scheduled for Thursday at 16:00.,0
"IRS Tax Refund: You are eligible for $38,338 refund. Download form to claim.",1
